anime_id;name;type;episodes;rating;members;genre 1;genre 2;genre 3;genre 4;genre 5;genre 6;genre 7;;;;;;
27557;Ajisai no Uta;OVA;3;5.57;111;Comedy; Drama; Historical;;;;;;;;;;
28585;Ajjishin da Tsunami wa? Jibun no Inochi wa Jibun de Mamoru;OVA;1;5.40;56;Drama; Kids;;;;;;;;;;;
11275;Akadou Suzunosuke;TV;52;5.63;220;Adventure; Historical;;;;;;;;;;;
24857;Akagaki Genzou: Tokuri no Wakare;Movie;1;4.50;87;Comedy;;;;;;;;;;;;
24999;Akai Jitensha;Music;1;4.54;91;Music;;;;;;;;;;;;
18635;Akane-chan;TV;26;6.09;195;Comedy; School; Slice of Life;;;;;;;;;;
30926;Akazukin Chanto Manabou! Koutsuu Rule;OVA;1;4.63;48;Drama; Kids;;;;;;;;;;;
30446;Akazukin to Kenkou;OVA;1;4.30;91;Comedy;;;;;;;;;;;;
29836;Akuei to Gacchinpo;TV;13;4.57;83;Comedy; Kids;;;;;;;;;;;
29889;Akuei to Gacchinpo Tenkomori: Maboroshi no Omake Episode;Special;1;4.17;53;Comedy;;;;;;;;;;;;
29842;Akuei to Gacchinpo The Movie: Chelsea no Gyakushuu/Akuei to Mahou no Hammer;Movie;1;5.00;60;Comedy; Kids; Magic;;;;;;;;;;
29843;Akuei to Gacchinpo: Tenkomori;TV;12;4.09;68;Comedy; Kids;;;;;;;;;;;
23779;Akuma to Himegimi;Movie;1;4.88;111;Comedy; Shoujo;;;;;;;;;;;
19773;Akuma Tou no Prince: Mitsume ga Tooru;Special;1;4.96;149;Adventure; Comedy; Demons; Supernatural;;;;;;;;;
8226;Akuma-kun (Movie);Movie;1;5.91;213;Adventure; Fantasy; Horror; Magic; Supernatural;;;;;;;;
8227;Akuma-kun: Youkoso Akuma Land e!!;Movie;1;5.35;185;Adventure; Fantasy; Horror; Magic; Supernatural;;;;;;;;
6078;Al Caral no Isan;OVA;1;5.87;224;Sci-Fi;;;;;;;;;;;;
30929;Aladdin to Mahou no Lamp no Koutsuu Anzen;OVA;1;6.90;42;Drama; Fantasy; Kids;;;;;;;;;;
10112;Alexandros no Ketsudan;OVA;1;5.48;212;Historical;;;;;;;;;;;;
31941;Alice in Dreamland;Movie;1;5.25;595;Adventure; Fantasy;;;;;;;;;;;
18819;Alice Tantei Kyoku;TV;56;6.13;119;Kids;;;;;;;;;;;;
31164;Aloha! Youkai Watch: Rakuen Hawaii de Geragerapou!!;ONA;Unknown;5.40;205;Kids; Slice of Life; Supernatural;;;;;;;;;;
24647;Alps Monogatari: Watashi no Annette Specials;Special;2;5.77;132;Drama; Slice of Life;;;;;;;;;;;
33655;Alps no Shoujo Heidi? Chara Onji;TV;Unknown;6.79;277;Comedy; Parody;;;;;;;;;;;
32253;Ama Gli Animali;Movie;1;5.67;37;Kids;;;;;;;;;;;;
32778;Ame no Bus Stop-hen;Music;1;3.67;74;Music;;;;;;;;;;;;
24865;Amigo Tomodachi;OVA;1;6.56;71;School; Slice of Life;;;;;;;;;;;
19923;Anata ga Furikaeru Toki;OVA;1;5.36;174;Romance; School; Shoujo;;;;;;;;;;
25971;Angel (Special);Special;1;5.59;137;Dementia;;;;;;;;;;;;
22959;Angel ga Tonda Hi;Movie;1;5.67;77;Comedy; Slice of Life;;;;;;;;;;;
17671;Animal 1;TV;27;6.71;122;Sports;;;;;;;;;;;;
30914;Animax Taisou;TV;Unknown;4.67;54;Kids; Sports;;;;;;;;;;;
20237;Anime Document: München e no Michi;TV;16;6.50;83;Sports;;;;;;;;;;;;
33108;Anime Douyou;Music;Unknown;5.75;38;Kids; Music;;;;;;;;;;;
24859;Anime Koten Bungaku Kan;OVA;6;5.43;72;Historical; Kids;;;;;;;;;;;
8723;Anime Rakugo Kan;OVA;4;5.84;264;Comedy;;;;;;;;;;;;
25063;Anime Roukyoku Kikou Shimizu no Jirochouden;TV;30;5.25;66;Comedy; Drama; Historical;;;;;;;;;;
6520;Anime TV de Hakken! Tamagotchi;TV;27;6.32;300;Comedy; Fantasy; Kids; Slice of Life;;;;;;;;;
8239;Anime Yasei no Sakebi;TV;22;6.11;182;Adventure; Drama;;;;;;;;;;;
30617;Animegatari;Movie;Unknown;5.36;1308;Comedy;;;;;;;;;;;;
8436;Animentary: Ketsudan;TV;26;7.08;324;Historical; Military;;;;;;;;;;;
31563;Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku;Special;1;7.12;122;Historical;;;;;;;;;;;;
18821;Ano Yama ni Noborou yo;OVA;1;5.91;84;Adventure; Fantasy; Kids;;;;;;;;;;
19557;Anpanman to Hajime yo! Iro, Kazu, Katachi Wakarukana Iro, Katachi;Special;1;5.97;120;Kids;;;;;;;;;;;;
26285;Ao no Doumon;OVA;1;6.08;82;Drama; Historical; Kids; Samurai;;;;;;;;;
17117;Aoi Kioku: Manmou Kaitaku to Shounen-tachi;Movie;1;6.45;135;Drama; Historical; Military;;;;;;;;;;
24869;Aoi Umi to Shounen;OVA;1;5.00;68;Slice of Life;;;;;;;;;;;;
29999;Aoki Uru: Overture;Special;1;5.75;361;Military; Sci-Fi;;;;;;;;;;;
33704;AOTU Shijie;ONA;Unknown;6.00;79;Action; Adventure; Fantasy; Sci-Fi;;;;;;;;;
33821;Aoyo, Kaette Koi: Tokyo Dai Kuushuu;OVA;1;8.50;26;Drama; Historical;;;;;;;;;;;
3844;Apache Yakyuugun;TV;26;5.68;268;Action; School; Sports;;;;;;;;;;
22851;Apo Apo World: Giant Baba 90-bun 1-hon Shoubu;Movie;1;5.14;72;Comedy; Sports;;;;;;;;;;;
34249;Aqua Kids;TV;26;6.50;24;Adventure; Kids;;;;;;;;;;;
25089;Araiguma Rascal Specials;Special;2;5.67;101;Drama; Slice of Life;;;;;;;;;;;
29791;Are wa Dare?;Movie;1;4.58;114;Kids;;;;;;;;;;;;
33232;Area 88 Movie;Movie;1;7.18;210;Action; Adventure; Drama; Military; Romance;;;;;;;;
7633;Ari no Seikatsu;Movie;1;4.40;138;Fantasy;;;;;;;;;;;;
21761;Ari to Hato;Movie;1;7.60;79;Kids;;;;;;;;;;;;
21763;Ari to Hato (1953);Movie;1;7.60;72;Kids;;;;;;;;;;;;
21765;Ari to Hato (1959);Movie;1;4.74;91;Kids;;;;;;;;;;;;
33342;Ari to Kirigirisu;Movie;1;3.00;42;Kids; Music;;;;;;;;;;;
22271;Aries: Shinwa no Seizakyuu;OVA;1;5.20;112;Fantasy; Romance; Shoujo; Supernatural;;;;;;;;;
24809;Arigatou Kumanofu;ONA;11;4.00;69;Comedy;;;;;;;;;;;;
16261;Arisa☆Good Luck;OVA;1;5.76;198;Action; Comedy;;;;;;;;;;;
33044;Asa da yo! Kaishain;TV;Unknown;4.33;177;Comedy;;;;;;;;;;;;
6630;Asari-chan: Ai no Marchen Shoujo;Movie;1;6.48;170;Adventure; Shoujo; Slice of Life;;;;;;;;;;
32255;Ashita Kirarin;OVA;1;6.45;59;Drama; Kids;;;;;;;;;;;
13947;Ashita no Eleventachi;Special;1;6.05;154;Sports;;;;;;;;;;;;
23031;Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari;Movie;1;6.33;124;Drama; Slice of Life;;;;;;;;;;;
31693;Ashita Tenki ni Naare Omake;OVA;1;4.09;50;Sports;;;;;;;;;;;;
21553;Asobo Toy-chan;TV;53;6.14;63;Kids;;;;;;;;;;;;
28091;Asu wo Tsukutta Otoko: Tanabe Sakurou to Biwako Sosui;Movie;1;6.75;85;Historical;;;;;;;;;;;;
9796;Atashin&#039;;;;;;;;;;;;;;;;;
23523;Aterui;Movie;1;4.40;105;Action; Fantasy; Historical;;;;;;;;;;
30152;au x Rope;ONA;3;3.67;67;Comedy; Slice of Life;;;;;;;;;;;
31730;Audition;Movie;1;6.00;78;Music;;;;;;;;;;;;
20975;Aura Battler Dunbine Memorial;Special;3;5.63;219;Adventure; Mecha; Sci-Fi;;;;;;;;;;
7715;Auto Mommy;Movie;1;5.12;173;Fantasy;;;;;;;;;;;;
24785;Awate Tokoya;Music;1;3.70;92;Music;;;;;;;;;;;;
12951;AWOL;TV;12;5.33;293;Action; Military; Sci-Fi; Space;;;;;;;;;
28567;Azarashi Tama-chan no Hi no Youjin;OVA;1;5.75;46;Drama; Kids; Super Power;;;;;;;;;;
22247;Azumi Mamma★Mia;TV;60;5.60;101;Comedy; Kids;;;;;;;;;;;
29708;Üks Uks;Movie;1;6.17;66;Dementia;;;;;;;;;;;;
30519;Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi;TV;36;6.28;355;Comedy; Magic; Shoujo;;;;;;;;;;
30156;Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu;TV;52;5.91;497;Comedy; Magic; Shoujo;;;;;;;;;;
31965;Ba La La Xiao Mo Xian Zhi: Qiji Wubu;TV;52;4.77;141;Comedy; Magic; Shoujo;;;;;;;;;;
25963;Backkom Meogeujan Yeohaeng;Movie;1;5.71;100;Adventure; Comedy; Kids; Magic;;;;;;;;;
26013;Backkom Mission Impossible;ONA;2;6.11;97;Comedy; Kids; Parody;;;;;;;;;;
26017;Backkom Specials;ONA;8;6.23;93;Comedy; Kids; Super Power;;;;;;;;;;
15787;Backstage Idol Story;TV;8;5.55;292;Music;;;;;;;;;;;;
22565;Bad Badtz-Maru no Ari to Kirigirisu;OVA;1;5.50;99;Fantasy; Kids;;;;;;;;;;;
22451;Bad Badtz-Maru no Ookami ga Kita!;OVA;1;5.70;116;Fantasy; Kids;;;;;;;;;;;
17479;Bad Badtz-Maru no Ore no Pochi wa Sekaiichi;Movie;1;5.73;109;Kids;;;;;;;;;;;;
30124;Bad Badtz-Maru no Ore wa Yuutousei;OVA;1;4.86;52;Comedy; Kids;;;;;;;;;;;
30125;Bad Badtz-Maru no Otoko Dokyou no Omoiyari;OVA;1;4.89;56;Comedy;;;;;;;;;;;;
20383;Baka Mukashibanashi Movie: Jijii Wars;Movie;1;5.19;111;Comedy; Fantasy; Historical;;;;;;;;;;
24373;Bakabon Osomatsu no Karee wo Tazunete Sansenri;Special;1;6.58;173;Comedy;;;;;;;;;;;;
33566;Baki;OVA;Unknown;8.27;1448;Action; Martial Arts; Shounen;;;;;;;;;;
33708;Baku Tech! Bakugan Gachi: Tokubetsu-hen;ONA;1;5.93;111;Action; Game; Shounen;;;;;;;;;;
9284;Bakuhatsu Gorou;TV;26;5.74;176;Comedy; Sports;;;;;;;;;;;
18227;Bakujuu Gasshin Ziguru Hazeru;TV;6;5.78;244;Action; Mecha;;;;;;;;;;;
13553;Bakusou Circuit Roman Twin;OVA;1;6.00;135;Sports;;;;;;;;;;;;
30249;Balgwanghaneun Hyeondaesa;Movie;1;6.57;195;Drama;;;;;;;;;;;;
30093;Ball yo Doko e Yuku;ONA;1;3.89;114;Comedy;;;;;;;;;;;;
24875;Barnacle Lou;TV;52;6.33;61;Kids;;;;;;;;;;;;
30989;Bary-san no Imabari-ben Kouza;TV;Unknown;4.79;298;Comedy;;;;;;;;;;;;
31662;Bary-san x Gospe Rats: Tonde Bary Bary Monogatari;Music;1;4.67;58;Music;;;;;;;;;;;;
16514;Batsu &amp;;;;;;;;;;;;;;;;;
32089;Battle Spirits Shinnen Special;Special;1;6.29;109;Action; Game; Kids;;;;;;;;;;
29359;Bazar dé Gozarre;Special;33;4.67;58;Comedy;;;;;;;;;;;;
24087;Be-Bop Kaizokuban;OVA;3;5.76;162;Comedy; School; Seinen;;;;;;;;;;
29351;Beanuts;Special;2;4.50;46;Comedy; Kids;;;;;;;;;;;
29897;Beer Mukashi Mukashi;Movie;1;5.29;85;Historical;;;;;;;;;;;;
29710;Believe in It;Movie;1;4.80;57;Dementia;;;;;;;;;;;;
17687;Bemubemu Hunter Kotengu Tenmaru;TV;19;6.67;107;Adventure; Fantasy;;;;;;;;;;;
19547;Beompeoking Jaepeo;TV;26;4.85;91;Action; Cars;;;;;;;;;;;
30984;Bero-dashi Chonma;OVA;1;7.25;35;Historical; Kids;;;;;;;;;;;
33940;Best Care Group;ONA;3;5.19;38;Drama; Slice of Life;;;;;;;;;;;
33550;Bic Contact X Mameshiba Collab CM;Special;1;4.81;112;Comedy;;;;;;;;;;;;
9955;Big Mouth Do Do;TV;52;6.54;115;Kids; Slice of Life;;;;;;;;;;;
9613;Big X;TV;59;6.46;254;Action; Historical; Sci-Fi; Shounen;;;;;;;;;
30839;Big X Episode 0;Special;1;5.70;55;Action; Historical; Sci-Fi; Shounen;;;;;;;;;
33712;Bikini Warriors OVA;OVA;2;5.33;3404;Comedy; Ecchi; Fantasy; Parody;;;;;;;;;
3909;Bikkuriman;TV;75;6.68;250;Comedy; Fantasy;;;;;;;;;;;
5478;Bikkuriman 2000;TV;68;6.10;153;Adventure; Fantasy; Kids;;;;;;;;;;
10203;Bikkuriman: Daiichiji Seima Taisen;Movie;1;5.71;109;Action; Adventure; Kids;;;;;;;;;;
10200;Bikkuriman: Moen Zone no Himitsu;Movie;1;5.42;108;Action; Adventure; Kids;;;;;;;;;;
29373;Bip to Bap;TV;4;4.20;46;Adventure; Kids;;;;;;;;;;;
8520;Biriken;TV;32;5.22;102;Comedy; Kids;;;;;;;;;;;
8521;Biriken Nandemo Shoukai;TV;22;4.77;96;Comedy; Kids;;;;;;;;;;;
9812;Bit the Cupid;TV;48;6.00;109;Comedy;;;;;;;;;;;;
33950;Black Clover;Special;1;8.60;2247;Action; Comedy; Fantasy; Magic; Shounen;;;;;;;;
29764;Blend;Movie;1;3.89;90;;;;;;;;;;;;;
24793;Bloody Bunny;TV;26;5.26;170;Comedy;;;;;;;;;;;;
4680;Bocchan;Special;1;6.17;317;Historical;;;;;;;;;;;;
29886;Bogeul Bogeul Bomulseon;Movie;1;6.33;63;Adventure; Fantasy;;;;;;;;;;;
23731;Boku datte, Kirei ni Shitainda;OVA;1;4.00;54;Kids;;;;;;;;;;;;
31003;Boku no Aozora;OVA;1;8.50;44;Drama; Kids;;;;;;;;;;;
20207;Boku no Boukuugou;Special;1;7.14;154;Drama; Historical; Kids;;;;;;;;;;
26291;Boku no Diet Daisakusen;OVA;1;5.75;52;Drama; Kids;;;;;;;;;;;
20189;Boku no Son Gokuu;Movie;1;5.79;186;Adventure; Fantasy; Kids;;;;;;;;;;
26101;Boku to Gaku: Ano Natsu no Monogatari;OVA;1;7.20;96;Drama; Historical; Kids;;;;;;;;;;
32859;Boku wa Kimi wo Warawanai;Music;1;5.40;80;Music;;;;;;;;;;;;
33523;Boku wa Koko de Ikiteiku;Music;1;6.56;51;Kids; Music;;;;;;;;;;;
24791;Boku wa Ou-sama;OVA;4;6.43;58;Kids;;;;;;;;;;;;
18191;Boku wa Ou-sama (TV);TV;12;6.40;141;Kids;;;;;;;;;;;;
24795;Boku wa Ou-sama (TV) Special;Special;1;6.89;53;Kids;;;;;;;;;;;;
28551;Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto;OVA;1;7.67;49;Drama; Kids;;;;;;;;;;;
31882;Bokura Machi Bouzu!;Music;1;4.89;45;Kids; Music;;;;;;;;;;;
20109;Bokura Mangaka: Tokiwasou Monogatari;Special;1;7.31;137;Comedy; Slice of Life;;;;;;;;;;;
6568;Bokura no Saibanin Monogatari;ONA;1;4.93;214;School;;;;;;;;;;;;
18731;Bokutachi no Peace River;OVA;1;5.38;82;Adventure; Drama; Kids; Supernatural;;;;;;;;;
8416;Bonobono;Movie;1;6.81;148;Comedy;;;;;;;;;;;;
8417;Bonobono (TV) Specials;Special;9;5.80;120;Comedy;;;;;;;;;;;;
8403;Bonobono: Kumomo no Ki no Koto;Movie;1;6.00;137;Drama;;;;;;;;;;;;
30892;Boo Boo Boy;TV;26;4.73;128;Cars; Kids;;;;;;;;;;;
12371;Bosco no Mori no Nakama-tachi;Special;1;5.55;113;Adventure; Fantasy;;;;;;;;;;;
8184;Bouken Gabotenjima;TV;39;6.58;140;Adventure;;;;;;;;;;;;
8183;Bouken Korobokkuru;TV;26;6.58;171;Adventure;;;;;;;;;;;;
8182;Bouken Shounen Shadar;TV;156;6.65;184;Adventure; Horror;;;;;;;;;;;
3637;Bouken Yuuki Pluster World;TV;52;6.32;295;Sci-Fi; Shounen;;;;;;;;;;;
28983;Bouken-tachi Gamba to Nanbiki no Nakama;Movie;1;6.71;95;Adventure; Kids;;;;;;;;;;;
33273;Bouningen Weekend;ONA;20;4.87;68;Slice of Life;;;;;;;;;;;;
9343;Bousou Sengokushi;OVA;2;5.71;156;Action;;;;;;;;;;;;
31258;Box;Movie;1;3.61;98;Dementia;;;;;;;;;;;;
10435;Boyfriend;Special;1;5.68;243;Romance; Shoujo; Sports;;;;;;;;;;
10044;Brave Fire S0.9;Special;1;5.88;144;Mecha; Sci-Fi;;;;;;;;;;;
6447;Break-Age;OVA;1;5.62;232;Adventure; Mecha; Sci-Fi; Shounen;;;;;;;;;
29467;Bubaga;TV;8;7.60;48;Adventure; Kids;;;;;;;;;;;
9665;Bucchigiri;OVA;4;6.13;159;Sports;;;;;;;;;;;;
9540;Bucket de Gohan;TV;20;7.13;119;Comedy;;;;;;;;;;;;
30202;Bucket no Ana;Music;1;4.13;57;Music;;;;;;;;;;;;
10210;Bug tte Honey;TV;51;6.30;146;Adventure; Comedy;;;;;;;;;;;
31868;Bug tte Honey: Megarom Shoujo Mai 4622;Movie;1;6.00;58;Adventure; Comedy;;;;;;;;;;;
16786;Bulsajo Robot Phoenix King;Movie;1;3.11;133;Action; Mecha; Shounen; Space;;;;;;;;;
24881;Bunbuku Chagama;Movie;1;7.10;88;Kids;;;;;;;;;;;;
29921;Bunbuku Chagama (1958);Movie;1;5.52;86;;;;;;;;;;;;;
32760;Bungaku Shounen no Yuuutsu;Music;1;6.30;37;Drama; Music;;;;;;;;;;;
23611;Bunna yo Ki kara Orite Koi;Movie;1;6.25;53;Adventure; Kids;;;;;;;;;;;
29743;Buonomo;ONA;13;6.00;48;Slice of Life;;;;;;;;;;;;
9177;Burning Blood;OVA;3;6.33;257;Shounen; Sports;;;;;;;;;;;
10245;Burning Village;OVA;10;5.83;108;Fantasy; Horror;;;;;;;;;;;
32237;Burutabu-chan;TV;Unknown;5.00;37;Comedy; Fantasy; Magic;;;;;;;;;;
29742;Butazuka;ONA;13;5.20;44;Slice of Life;;;;;;;;;;;;
6671;Byeolnala Samchongsa;Movie;1;5.07;151;Adventure; Sci-Fi;;;;;;;;;;;
9447;Byulbyul Iyagi 2;Movie;6;5.86;122;Drama; Psychological;;;;;;;;;;;
33863;Cakes;ONA;Unknown;2.58;56;Comedy;;;;;;;;;;;;
32738;Calbee Hitokuchi Gekijou;Special;18;4.38;46;Comedy; Slice of Life;;;;;;;;;;;
27915;Captain;Special;1;6.44;93;Shounen; Sports;;;;;;;;;;;
9905;Captain (TV);TV;26;6.46;208;Shounen; Sports;;;;;;;;;;;
18759;Captain the Movie;Movie;1;6.41;106;Shounen; Sports;;;;;;;;;;;
23721;Carino Coni;TV;26;6.93;99;Fantasy; Kids;;;;;;;;;;;
32345;Celebration and Chorale;Movie;1;5.28;93;Music;;;;;;;;;;;;
33344;Cello Hiki no Gauche;Movie;1;4.21;72;Fantasy; Kids; Music;;;;;;;;;;
26303;Cello Hiki no Gauche (OVA);OVA;1;5.88;163;Drama; Fantasy; Music;;;;;;;;;;
33728;Chain Chronicle: Haecceitas no Hikari Part 1;Movie;1;6.67;5589;Action; Adventure; Fantasy; Magic; Shounen;;;;;;;;
18071;Chalk-iro no People;OVA;1;5.29;92;Romance; Seinen;;;;;;;;;;;
7803;Challenge Ichinensei de Kakkoii Ichinensei ni Henshin!;OVA;1;5.86;176;Kids;;;;;;;;;;;;
23185;Chamebou Kuukijuu no Maki;Movie;1;8.40;66;Comedy;;;;;;;;;;;;
23187;Chamebou Shin Gachou: Nomi Fuufu Shikaeshi no Maki;Movie;1;6.00;72;Comedy;;;;;;;;;;;;
30267;Chan Shuo A Kuan;Movie;1;5.50;41;Comedy; Slice of Life;;;;;;;;;;;
29655;Chanda Gou;Movie;1;4.42;91;;;;;;;;;;;;;
21025;Chang;Movie;1;6.33;248;Drama; Military; Thriller;;;;;;;;;;
29821;Channel 5.5;ONA;4;5.32;196;Comedy; Parody;;;;;;;;;;;
29861;Channel 5.5 3rd Season Prologue;ONA;1;4.91;155;Comedy;;;;;;;;;;;;
29820;Channel 5.5 4th Season;ONA;4;5.13;191;Comedy; Parody;;;;;;;;;;;
29862;Channel 5.5 4th Season Prologue;ONA;1;4.81;157;Comedy;;;;;;;;;;;;
29860;Channel 5.5 Prologue: Shin Bangumi Start!;ONA;1;4.71;135;Comedy;;;;;;;;;;;;
33703;Chao Shen Youxi;ONA;25;6.50;34;Action; Fantasy; Game;;;;;;;;;;
30959;Charamaru-kun to Dokumaru-kun;OVA;1;7.40;36;Kids; Super Power;;;;;;;;;;;
30228;Chel-in sacheon-wang;Movie;1;4.43;47;Action; Sci-Fi;;;;;;;;;;;
9868;Chengyu Donghua Lang;TV;180;6.04;144;Historical; Kids;;;;;;;;;;;
16558;Cheol-in 007;Movie;1;4.27;101;Action; Mecha; Sci-Fi;;;;;;;;;;
17893;Cheonbangjichuk Hani;TV;13;6.78;149;Comedy; Drama; School; Sports;;;;;;;;;
18271;Cheorin Samchongsa;Movie;1;4.00;114;Action; Mecha; Sci-Fi; Shounen; Space;;;;;;;;
26237;Cherry Blossom;OVA;1;5.50;66;Drama; Kids;;;;;;;;;;;
9903;Chi Dor Dor, Chi Dor Dor;TV;15;5.77;87;Kids;;;;;;;;;;;;
8025;Chi-Sui Maru;TV;41;5.63;185;Comedy;;;;;;;;;;;;
11733;Chi-Sui Maru 2nd Season;TV;34;5.08;114;Comedy;;;;;;;;;;;;
11731;Chi-Sui Maru Specials;Special;2;5.33;94;Comedy;;;;;;;;;;;;
31202;Chibi Maruko-chan Movie: Italia kara Kita Shounen;Movie;1;6.80;206;Comedy; Kids; School; Slice of Life;;;;;;;;;
27855;Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi;OVA;1;5.71;57;Kids;;;;;;;;;;;;
17657;Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi;Special;1;6.40;76;Adventure; Kids;;;;;;;;;;;
8501;Chibikko Kaijuu Yadamon;TV;26;6.36;133;Comedy; Kids; Supernatural;;;;;;;;;;
24923;Chibikko Kamu no Bouken;Movie;1;7.25;55;Adventure; Kids;;;;;;;;;;;
29947;Chibikuro Sambo no Tora Taiji;Movie;1;5.80;57;Kids;;;;;;;;;;;;
29948;Chibikuro Sambo to Futago no Otouto;Movie;1;6.00;54;Kids;;;;;;;;;;;;
32417;Chibinacs;TV;25;5.50;39;Comedy;;;;;;;;;;;;
32418;Chibinacs 2.0;TV;25;4.33;36;Comedy;;;;;;;;;;;;
32419;Chibinacs 3;TV;25;4.43;36;Comedy;;;;;;;;;;;;
33862;Chichi Kaeru;ONA;1;4.56;41;Drama;;;;;;;;;;;;
31129;Chichi to Ko;Special;1;6.00;45;Drama;;;;;;;;;;;;
33859;Chicken Papa;ONA;1;3.00;45;Comedy;;;;;;;;;;;;
9383;Chie-chan Funsenki: Jarinko Chie;TV;39;7.83;147;Comedy; Drama; Slice of Life;;;;;;;;;;
31236;Chieri to Cherry;Movie;1;6.00;180;Adventure; Fantasy; Shoujo;;;;;;;;;;
30060;Chii Jiaan Chuaanqii;TV;26;5.33;56;Action; Adventure; Fantasy;;;;;;;;;;
33831;Chii-chan no Kageokuri;OVA;1;4.50;25;Drama; Historical;;;;;;;;;;;
29385;Chii-chan to Hige Ojisan;TV;10;5.80;49;Kids; Slice of Life;;;;;;;;;;;
24883;Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi;Special;1;7.20;65;Fantasy; Kids; Military;;;;;;;;;;
29792;Chiisana Itsutsu no Ohanashi;Movie;1;4.78;93;Kids;;;;;;;;;;;;
30164;Chiisana Kinomi;Music;1;4.42;86;Kids; Music;;;;;;;;;;;
25033;Chiisana Koi no Monogatari: Chichi to Sally Hatsukoi no Shiki;Special;1;7.00;84;Romance; Shoujo; Slice of Life;;;;;;;;;;
24269;Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon;Movie;1;4.69;93;Action; Adventure; Mecha; Sci-Fi; Shounen; Super Power;;;;;;;
19177;Chiisana Love Letter: Mariko to Nemunoki no Kodomo-tachi;Special;1;5.57;90;Drama; Music; School;;;;;;;;;;
29135;Chiisana Teien;Movie;1;5.91;151;Adventure; Fantasy;;;;;;;;;;;
29793;Chikara Bashi;Movie;1;4.59;103;Kids;;;;;;;;;;;;
7354;Chikara to Onna no Yo no Naka;Movie;1;5.31;175;Historical;;;;;;;;;;;;
22755;Chikasugi Idol Akae-chan;TV;12;4.28;112;Comedy; Game; Parody;;;;;;;;;;
16303;Chikkun Takkun;TV;23;6.00;103;Comedy; Sci-Fi;;;;;;;;;;;
8563;Chikyuu Monogatari Telepath 2500;Movie;1;5.52;254;Adventure; Drama; Sci-Fi;;;;;;;;;;
14623;Chikyuu SOS Sore Ike Kororin;TV;26;5.78;87;Action; Comedy; Kids; Sci-Fi;;;;;;;;;
30634;Chikyuu wo Mitsumete;Movie;1;5.20;70;Sci-Fi; Space;;;;;;;;;;;
17457;Chingou Muchabee;TV;26;6.75;80;Adventure; Comedy;;;;;;;;;;;
5908;Chinpui;TV;56;6.15;222;Comedy;;;;;;;;;;;;
10039;Chinpui Specials;Special;2;5.70;87;Comedy;;;;;;;;;;;;
10040;Chinpui: Eri-sama Katsudou Daishashin;Movie;1;6.00;107;Comedy;;;;;;;;;;;;
6687;Chinyuuki: Tarou to Yukai na Nakama-tachi;OVA;3;6.00;186;Comedy;;;;;;;;;;;;
17689;Chironup no Kitsune;Movie;1;7.48;196;Drama;;;;;;;;;;;;
33262;Chobitto Zukan;TV;52;4.50;63;Fantasy; Kids;;;;;;;;;;;
33526;Choco to Watashi;Music;1;6.00;40;Kids; Music;;;;;;;;;;;
31246;Choegang Habche: Mix Master;TV;39;6.79;168;Adventure; Fantasy;;;;;;;;;;;
31211;Choegang Top Plate;TV;26;7.20;86;Action; Comedy; Kids; Sports;;;;;;;;;
16041;Chogattai Majutsu Robot Ginguiser Specials;Special;2;5.77;111;Adventure; Mecha; Sci-Fi;;;;;;;;;;
23191;Chokin no Susume;Movie;1;6.00;71;Comedy;;;;;;;;;;;;
34259;Chotto Ugoku!? &quot;;;;;;;;;;;;;;;;;
31749;Chou Kidougai-ku: Kashiwa-no-Ha;ONA;3;4.86;475;Mecha;;;;;;;;;;;;
6636;Chou Kousoku Galvion;TV;22;6.32;364;Action; Mecha; Military; Police;;;;;;;;;
21433;Chou Zenmairobo: Patrasche;TV;13;4.52;178;Comedy; Historical; Mecha; Parody; Sci-Fi;;;;;;;;
21545;Choubakumatsu Shounen Seiki Takamaru;OVA;2;6.44;92;Action; Comedy; Fantasy;;;;;;;;;;
23511;Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa;TV;32;5.72;162;Action; Comedy; Game; Kids;;;;;;;;;
32218;Choujikuu Seiki Orguss Memorial;OVA;2;6.43;64;Action; Adventure; Mecha; Romance; Sci-Fi; Shounen;;;;;;;
17002;Choujuu Kishin Dancougar: Juusenki-tai Songs;OVA;1;6.00;143;Action; Mecha; Sci-Fi; Shounen;;;;;;;;;
30571;Chouon Senshi Borgman: Madnight☆Gigs!;OVA;1;4.82;102;Action; Demons; Music; Sci-Fi; Shounen;;;;;;;;
8853;Chouriki Robo Galatt;TV;25;6.62;168;Action; Adventure; Comedy; Mecha; Sci-Fi;;;;;;;;
24927;Chuuchuu Banban;Movie;1;6.50;61;Adventure; Kids;;;;;;;;;;;
31690;Chuugakusei;OVA;2;5.00;52;Comedy;;;;;;;;;;;;
